Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
0,0.35,2,10000,2,0.0,10000-0,12.24987583555169,1,Bernoulli,Reg,19.066316885512236,6.816441049960544,46.46386858758719,0.5564498074484815
1,0.35,2,10000,2,0.0,10000-0,12.24987583555169,1,Bernoulli,VIM,18.823990382704302,6.574114547152616,43.21898207908365,0.5366678516098234
2,0.35,2,10000,2,0.0,10000-0,12.24987583555169,1,Bernoulli,SNIPE(2),19.3088225692514,7.058946733699711,49.82872898920982,0.5762463904501937
3,0.35,2,10000,2,0.0,10000-0,12.24987583555169,1,Bernoulli,Lin's,4.036408899563003,-8.213466935988686,67.46103910857937,-0.6704938928565705
4,0.35,2,10000,2,0.0,10000-0,12.24987583555169,1,Bernoulli,DM,4.043770154131851,-8.206105681419839,67.34017045463095,-0.6698929680253585
5,0.35,2,10000,2,0.2,10000-0,12.232610190496262,1,Bernoulli,Reg,18.994433920193167,6.761823729696905,45.722260151492165,0.5527703102114944
6,0.35,2,10000,2,0.2,10000-0,12.232610190496262,1,Bernoulli,VIM,18.765365112357035,6.532754921860773,42.67688686909616,0.5340442325985496
7,0.35,2,10000,2,0.2,10000-0,12.232610190496262,1,Bernoulli,SNIPE(2),18.86564267432736,6.633032483831096,43.99711993155852,0.5422417930871712
8,0.35,2,10000,2,0.2,10000-0,12.232610190496262,1,Bernoulli,Lin's,4.004137748317833,-8.228472442178429,67.70775873168984,-0.6726669381299569
9,0.35,2,10000,2,0.2,10000-0,12.232610190496262,1,Bernoulli,DM,4.018215720691602,-8.21439446980466,67.47627650555738,-0.6715160821675306
10,0.35,2,10000,2,0.4,10000-0,12.20480789319762,1,Bernoulli,Reg,18.64977199502385,6.444964101826232,41.5375622738288,0.5280676400829175
11,0.35,2,10000,2,0.4,10000-0,12.20480789319762,1,Bernoulli,VIM,18.440283681506543,6.235475788308927,38.88115830658683,0.5109032311589504
12,0.35,2,10000,2,0.4,10000-0,12.20480789319762,1,Bernoulli,SNIPE(2),18.14462931093881,5.939821417741195,35.281478474657014,0.4866788129497531
13,0.35,2,10000,2,0.4,10000-0,12.20480789319762,1,Bernoulli,Lin's,3.9710492677383513,-8.233758625459268,67.7947811023249,-0.6746323823784538
14,0.35,2,10000,2,0.4,10000-0,12.20480789319762,1,Bernoulli,DM,3.991534845958528,-8.213273047239092,67.45785414850411,-0.6729538980959119
15,0.35,2,10000,2,0.6,10000-0,12.164124831609955,1,Bernoulli,Reg,17.971650801666385,5.80752597005643,33.72735789287988,0.4774306454801309
16,0.35,2,10000,2,0.6,10000-0,12.164124831609955,1,Bernoulli,VIM,17.78949063078174,5.625365799171783,31.6447403744916,0.4624554480527515
17,0.35,2,10000,2,0.6,10000-0,12.164124831609955,1,Bernoulli,SNIPE(2),17.083083559828616,4.91895872821866,24.196154969918545,0.4043824604163999
18,0.35,2,10000,2,0.6,10000-0,12.164124831609955,1,Bernoulli,Lin's,3.93685523211179,-8.227269599498165,67.68796506282669,-0.6763552424354119
19,0.35,2,10000,2,0.6,10000-0,12.164124831609955,1,Bernoulli,DM,3.963384289927293,-8.200740541682663,67.25214543199766,-0.6741743162954101
20,0.35,2,10000,2,0.8,10000-0,12.103155584612104,1,Bernoulli,Reg,16.771608173749264,4.668452589137159,21.79444957702144,0.3857219347880322
21,0.35,2,10000,2,0.8,10000-0,12.103155584612104,1,Bernoulli,VIM,16.628984828544645,4.52582924393254,20.483130345234983,0.3739379546344639
22,0.35,2,10000,2,0.8,10000-0,12.103155584612104,1,Bernoulli,SNIPE(2),15.486144962570034,3.3829893779579283,11.444617131376171,0.2795130042167718
23,0.35,2,10000,2,0.8,10000-0,12.103155584612104,1,Bernoulli,Lin's,3.90062683570957,-8.202528748902536,67.2814778765726,-0.6777181943633933
24,0.35,2,10000,2,0.8,10000-0,12.103155584612104,1,Bernoulli,DM,3.9326666064188855,-8.17048897819322,66.75689014277688,-0.6750709698040352
25,0.35,2,10000,2,1.0,10000-0,11.942614764512316,1,Bernoulli,Reg,13.016512121787091,1.073897357274774,1.1532555339617434,0.0899214601199293
26,0.35,2,10000,2,1.0,10000-0,11.942614764512316,1,Bernoulli,VIM,12.973102363123711,1.030487598611396,1.0619046908918814,0.0862865979461639
27,0.35,2,10000,2,1.0,10000-0,11.942614764512316,1,Bernoulli,SNIPE(2),11.276452261545678,-0.6661625029666389,0.4437724803587772,-0.0557802889988674
28,0.35,2,10000,2,1.0,10000-0,11.942614764512316,1,Bernoulli,Lin's,3.8553846794191258,-8.087230085093191,65.40329044923642,-0.6771741569630574
29,0.35,2,10000,2,1.0,10000-0,11.942614764512316,1,Bernoulli,DM,3.890200857030483,-8.052413907481835,64.84136973740688,-0.6742588676149649
0,0.35,2,10000,2,0.0,10000-0,12.24987583555169,2,Bernoulli,Reg,20.34277936071739,8.0929035251657,65.49508746763942,0.6606518820116046
1,0.35,2,10000,2,0.0,10000-0,12.24987583555169,2,Bernoulli,VIM,20.82324745747161,8.573371621919916,73.50270096754174,0.6998741650130206
2,0.35,2,10000,2,0.0,10000-0,12.24987583555169,2,Bernoulli,SNIPE(2),20.755301138934296,8.505425303382607,72.34225959142111,0.6943274705444844
3,0.35,2,10000,2,0.0,10000-0,12.24987583555169,2,Bernoulli,Lin's,4.593971000399843,-7.655904835151847,58.612878844901424,-0.624978157977146
4,0.35,2,10000,2,0.0,10000-0,12.24987583555169,2,Bernoulli,DM,4.592601611563683,-7.657274223988006,58.63384854135112,-0.6250899459539828
5,0.35,2,10000,2,0.2,10000-0,12.232610190496262,2,Bernoulli,Reg,20.096027718908257,7.863417528411995,61.83333522613701,0.6428241729243713
6,0.35,2,10000,2,0.2,10000-0,12.232610190496262,2,Bernoulli,VIM,20.406556757687486,8.173946567191225,66.81340248329721,0.6682095186472723
7,0.35,2,10000,2,0.2,10000-0,12.232610190496262,2,Bernoulli,SNIPE(2),21.265720897211203,9.03311070671494,81.59708903976811,0.7384450714969182
8,0.35,2,10000,2,0.2,10000-0,12.232610190496262,2,Bernoulli,Lin's,4.530077685732393,-7.702532504763869,59.32900698694396,-0.629672031137566
9,0.35,2,10000,2,0.2,10000-0,12.232610190496262,2,Bernoulli,DM,4.552420824201162,-7.6801893662950995,58.98530870215232,-0.6278455085785354
10,0.35,2,10000,2,0.4,10000-0,12.20480789319762,2,Bernoulli,Reg,19.736659703592824,7.531851810395205,56.72879169375352,0.6171217012430897
11,0.35,2,10000,2,0.4,10000-0,12.20480789319762,2,Bernoulli,VIM,19.856418940589887,7.651611047392267,58.54715162057538,0.626934165154448
12,0.35,2,10000,2,0.4,10000-0,12.20480789319762,2,Bernoulli,SNIPE(2),21.647315315749093,9.442507422551474,89.16094642493968,0.7736711224938067
13,0.35,2,10000,2,0.4,10000-0,12.20480789319762,2,Bernoulli,Lin's,4.443000363560378,-7.761807529637242,60.24565612713338,-0.6359631054875763
14,0.35,2,10000,2,0.4,10000-0,12.20480789319762,2,Bernoulli,DM,4.489027453861923,-7.715780439335696,59.53326778803535,-0.6321918793687942
15,0.35,2,10000,2,0.6,10000-0,12.164124831609955,2,Bernoulli,Reg,19.238643933610177,7.074519102000222,50.048820524566025,0.5815888277976419
16,0.35,2,10000,2,0.6,10000-0,12.164124831609955,2,Bernoulli,VIM,19.14179254351763,6.977667711907676,48.6878466977989,0.5736267761553515
17,0.35,2,10000,2,0.6,10000-0,12.164124831609955,2,Bernoulli,SNIPE(2),21.872387043427363,9.708262211817408,94.25035517340184,0.7981060985652917
18,0.35,2,10000,2,0.6,10000-0,12.164124831609955,2,Bernoulli,Lin's,4.327399429715221,-7.836725401894734,61.414265024702175,-0.6442490117768318
19,0.35,2,10000,2,0.6,10000-0,12.164124831609955,2,Bernoulli,DM,4.3971224312788015,-7.767002400331154,60.326326286749904,-0.6385171566266449
20,0.35,2,10000,2,0.8,10000-0,12.103155584612104,2,Bernoulli,Reg,18.52151716405896,6.4183615794468505,41.19536536451947,0.5303048064264434
21,0.35,2,10000,2,0.8,10000-0,12.103155584612104,2,Bernoulli,VIM,18.166551622070862,6.063396037458757,36.76477150707056,0.5009764598224061
22,0.35,2,10000,2,0.8,10000-0,12.103155584612104,2,Bernoulli,SNIPE(2),21.85554184334726,9.752386258735156,95.10903773956628,0.805772196395979
23,0.35,2,10000,2,0.8,10000-0,12.103155584612104,2,Bernoulli,Lin's,4.166603033684416,-7.93655255092769,62.988866393636826,-0.6557424215068495
24,0.35,2,10000,2,0.8,10000-0,12.103155584612104,2,Bernoulli,DM,4.260167710521012,-7.842987874091094,61.512458793139935,-0.6480118196664869
25,0.35,2,10000,2,1.0,10000-0,11.942614764512316,2,Bernoulli,Reg,16.742132583889475,4.799517819377158,23.035371298518868,0.4018816577454216
26,0.35,2,10000,2,1.0,10000-0,11.942614764512316,2,Bernoulli,VIM,15.929232442297918,3.986617677785601,15.893120508832656,0.3338144750035732
27,0.35,2,10000,2,1.0,10000-0,11.942614764512316,2,Bernoulli,SNIPE(2),20.646815879210976,8.704201114698659,75.76311704512138,0.7288354590958874
28,0.35,2,10000,2,1.0,10000-0,11.942614764512316,2,Bernoulli,Lin's,3.7860313756194657,-8.156583388892852,66.52985257996279,-0.6829813696352559
29,0.35,2,10000,2,1.0,10000-0,11.942614764512316,2,Bernoulli,DM,3.903721698677413,-8.038893065834905,64.62380172392852,-0.67312671674905
0,0.35,2,10000,2,0.0,10000-0,12.24987583555169,3,Bernoulli,Reg,11.010613741604276,-1.2392620939474135,1.535770537494928,-0.1011652779655788
1,0.35,2,10000,2,0.0,10000-0,12.24987583555169,3,Bernoulli,VIM,10.836886996128756,-1.4129888394229333,1.996537460333768,-0.115347196852571
2,0.35,2,10000,2,0.0,10000-0,12.24987583555169,3,Bernoulli,SNIPE(2),10.91433079100243,-1.33554504454926,1.783680566020085,-0.1090251903348465
3,0.35,2,10000,2,0.0,10000-0,12.24987583555169,3,Bernoulli,Lin's,3.7504307596613033,-8.499445075890385,72.24056659807732,-0.6938392837601852
4,0.35,2,10000,2,0.0,10000-0,12.24987583555169,3,Bernoulli,DM,3.750253333683319,-8.49962250186837,72.24358267426712,-0.693853767660297
5,0.35,2,10000,2,0.2,10000-0,12.232610190496262,3,Bernoulli,Reg,10.827400612864851,-1.4052095776314086,1.9746139570670416,-0.114874058418304
6,0.35,2,10000,2,0.2,10000-0,12.232610190496262,3,Bernoulli,VIM,10.7427224080372,-1.4898877824590624,2.2197656043207825,-0.1217963917150391
7,0.35,2,10000,2,0.2,10000-0,12.232610190496262,3,Bernoulli,SNIPE(2),11.088527613581666,-1.1440825769145953,1.3089249427995409,-0.0935272651623816
8,0.35,2,10000,2,0.2,10000-0,12.232610190496262,3,Bernoulli,Lin's,3.696603223170834,-8.536006967325427,72.86341494622823,-0.6978074862515612
9,0.35,2,10000,2,0.2,10000-0,12.232610190496262,3,Bernoulli,DM,3.5065541354073013,-8.72605605508896,76.14405427655471,-0.7133437524125794
10,0.35,2,10000,2,0.4,10000-0,12.20480789319762,3,Bernoulli,Reg,10.854377480856993,-1.3504304123406283,1.82366229857448,-0.1106474124097679
11,0.35,2,10000,2,0.4,10000-0,12.20480789319762,3,Bernoulli,VIM,10.865137701550454,-1.3396701916471656,1.7947162223879534,-0.1097657745513417
12,0.35,2,10000,2,0.4,10000-0,12.20480789319762,3,Bernoulli,SNIPE(2),11.48932732634204,-0.7154805668555788,0.5119124415479804,-0.0586228454488295
13,0.35,2,10000,2,0.4,10000-0,12.20480789319762,3,Bernoulli,Lin's,3.654609588925149,-8.55019830427247,73.10589104238383,-0.7005598432268602
14,0.35,2,10000,2,0.4,10000-0,12.20480789319762,3,Bernoulli,DM,3.275015769919857,-8.929792123277762,79.74118736495356,-0.7316618337151217
15,0.35,2,10000,2,0.6,10000-0,12.164124831609955,3,Bernoulli,Reg,11.137391244634893,-1.0267335869750625,1.054181858622678,-0.0844066960170427
16,0.35,2,10000,2,0.6,10000-0,12.164124831609955,3,Bernoulli,VIM,11.251590086734623,-0.912534744875332,0.8327196606046874,-0.0750185284603459
17,0.35,2,10000,2,0.6,10000-0,12.164124831609955,3,Bernoulli,SNIPE(2),12.167100507389318,0.0029756757793624,8.854646343884139e-06,0.0002446271984672
18,0.35,2,10000,2,0.6,10000-0,12.164124831609955,3,Bernoulli,Lin's,3.626858554385669,-8.537266277224287,72.88491548823103,-0.7018397455967538
19,0.35,2,10000,2,0.6,10000-0,12.164124831609955,3,Bernoulli,DM,3.0577304660458617,-9.106394365564093,82.92641834117745,-0.74862717142626
