Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
13,0.35,0.25,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Lin's,4.988724016902526,-0.0137452741606702,0.0001889325617519,-0.0027476978589805
14,0.35,0.25,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,DM,5.006037944354892,0.0035686532916958,1.2735286316331744e-05,0.000713378350582
15,0.35,0.5,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Reg,5.03446715509098,0.031997864027784,0.0010238633023405,0.0063964138840287
16,0.35,0.5,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,VIM,5.034942118033676,0.0324728269704799,0.0010544844914547,0.0064913595828547
17,0.35,0.5,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,SNIPE(1),5.052135407654279,0.0496661165910827,0.002466723137239,0.0099283201357797
18,0.35,0.5,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Lin's,4.988724016902526,-0.0137452741606702,0.0001889325617519,-0.0027476978589805
19,0.35,0.5,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,DM,5.006037944354892,0.0035686532916958,1.2735286316331744e-05,0.000713378350582
20,0.35,0.75,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Reg,5.03446715509098,0.031997864027784,0.0010238633023405,0.0063964138840287
21,0.35,0.75,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,VIM,5.034942118033676,0.0324728269704799,0.0010544844914547,0.0064913595828547
22,0.35,0.75,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,SNIPE(1),5.052135407654279,0.0496661165910827,0.002466723137239,0.0099283201357797
23,0.35,0.75,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Lin's,4.988724016902526,-0.0137452741606702,0.0001889325617519,-0.0027476978589805
24,0.35,0.75,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,DM,5.006037944354892,0.0035686532916958,1.2735286316331744e-05,0.000713378350582
25,0.35,1.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Reg,5.03446715509098,0.031997864027784,0.0010238633023405,0.0063964138840287
26,0.35,1.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,VIM,5.034942118033676,0.0324728269704799,0.0010544844914547,0.0064913595828547
27,0.35,1.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,SNIPE(1),5.052135407654279,0.0496661165910827,0.002466723137239,0.0099283201357797
28,0.35,1.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Lin's,4.988724016902526,-0.0137452741606702,0.0001889325617519,-0.0027476978589805
29,0.35,1.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,DM,5.006037944354892,0.0035686532916958,1.2735286316331744e-05,0.000713378350582
30,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Reg,5.03446715509098,0.031997864027784,0.0010238633023405,0.0063964138840287
31,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,VIM,5.034942118033676,0.0324728269704799,0.0010544844914547,0.0064913595828547
32,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,SNIPE(1),5.052135407654279,0.0496661165910827,0.002466723137239,0.0099283201357797
33,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Lin's,4.988724016902526,-0.0137452741606702,0.0001889325617519,-0.0027476978589805
34,0.35,1.3333333333333333,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,DM,5.006037944354892,0.0035686532916958,1.2735286316331744e-05,0.000713378350582
35,0.35,2.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Reg,5.03446715509098,0.031997864027784,0.0010238633023405,0.0063964138840287
36,0.35,2.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,VIM,5.034942118033676,0.0324728269704799,0.0010544844914547,0.0064913595828547
37,0.35,2.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,SNIPE(1),5.052135407654279,0.0496661165910827,0.002466723137239,0.0099283201357797
38,0.35,2.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Lin's,4.988724016902526,-0.0137452741606702,0.0001889325617519,-0.0027476978589805
39,0.35,2.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,DM,5.006037944354892,0.0035686532916958,1.2735286316331744e-05,0.000713378350582
40,0.35,3.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Reg,5.03446715509098,0.031997864027784,0.0010238633023405,0.0063964138840287
41,0.35,3.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,VIM,5.034942118033676,0.0324728269704799,0.0010544844914547,0.0064913595828547
42,0.35,3.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,SNIPE(1),5.052135407654279,0.0496661165910827,0.002466723137239,0.0099283201357797
43,0.35,3.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Lin's,4.988724016902526,-0.0137452741606702,0.0001889325617519,-0.0027476978589805
44,0.35,3.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,DM,5.006037944354892,0.0035686532916958,1.2735286316331744e-05,0.000713378350582
45,0.35,4.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,Reg,5.03446715509098,0.031997864027784,0.0010238633023405,0.0063964138840287
46,0.35,4.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,VIM,5.034942118033676,0.0324728269704799,0.0010544844914547,0.0064913595828547
47,0.35,4.0,10000,1,1,10000-0,5.002469291063196,1,Bernoulli,SNIPE(1),5.052135407654279,0.0496661165910827,0.002466723137239,0.0099283201357797
