Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
3,0.35,2,5000,1,1,5000-0,5.004068224950669,3,Bernoulli,Lin's,5.134644733873204,0.1305765089225348,0.0170502246823968,0.0260940704747929
4,0.35,2,6000,1,1,6000-0,4.978827140863659,3,Bernoulli,Reg,5.021533710249813,0.0427065693861541,0.0018238510687343,0.0085776364950774
5,0.35,2,6000,1,1,6000-0,4.978827140863659,3,Bernoulli,VIM,5.022902219594017,0.0440750787303576,0.0019426125650872,0.0088525023029243
6,0.35,2,6000,1,1,6000-0,4.978827140863659,3,Bernoulli,SNIPE(1),4.856156538396746,-0.122670602466913,0.0150480767095954,-0.0246384537956933
7,0.35,2,6000,1,1,6000-0,4.978827140863659,3,Bernoulli,Lin's,5.022287156162867,0.0434600152992077,0.0018887729298073,0.0087289664954443
8,0.35,2,7000,1,1,7000-0,4.967981977378511,3,Bernoulli,Reg,4.968536572485573,0.0005545951070615,3.075757327766375e-07,0.0001116338806354
9,0.35,2,7000,1,1,7000-0,4.967981977378511,3,Bernoulli,VIM,4.974459003191979,0.0064770258134672,4.195186338832054e-05,0.0013037538869826
10,0.35,2,7000,1,1,7000-0,4.967981977378511,3,Bernoulli,SNIPE(1),4.615335037817367,-0.3526469395611444,0.1243598639818414,-0.0709839409979558
11,0.35,2,7000,1,1,7000-0,4.967981977378511,3,Bernoulli,Lin's,4.970070017031218,0.0020880396527065,4.359909591274854e-06,0.0004202993614337
12,0.35,2,8000,1,1,8000-0,4.98197865243568,3,Bernoulli,Reg,5.302667933093826,0.3206892806581463,0.1028416147290393,0.0643698624644571
13,0.35,2,8000,1,1,8000-0,4.98197865243568,3,Bernoulli,VIM,5.3103504160037,0.3283717635680201,0.1078280151087717,0.0659119170266777
14,0.35,2,8000,1,1,8000-0,4.98197865243568,3,Bernoulli,SNIPE(1),4.954873312561149,-0.0271053398745308,0.0007346994497138,-0.0054406776434658
15,0.35,2,8000,1,1,8000-0,4.98197865243568,3,Bernoulli,Lin's,5.304632143536338,0.3226534911006586,0.1041052753194428,0.0647641255834996
16,0.35,2,9000,1,1,9000-0,5.071378466486561,3,Bernoulli,Reg,5.228657667634071,0.1572792011475101,0.0247367471135989,0.0310131066310404
17,0.35,2,9000,1,1,9000-0,5.071378466486561,3,Bernoulli,VIM,5.239846738984647,0.1684682724980861,0.0283815588384894,0.0332194241883904
18,0.35,2,9000,1,1,9000-0,5.071378466486561,3,Bernoulli,SNIPE(1),4.782416541186943,-0.2889619252996178,0.0834989942728619,-0.0569789707491127
19,0.35,2,9000,1,1,9000-0,5.071378466486561,3,Bernoulli,Lin's,5.231298059927096,0.1599195934405353,0.0255742763661861,0.0315337525087783
20,0.35,2,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Reg,5.156782732752899,0.1543134416897027,0.0238126382861212,0.0308474540694093
21,0.35,2,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,VIM,5.168336443482103,0.1658671524189063,0.0275119122515567,0.0331570555995664
22,0.35,2,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,SNIPE(1),4.6951619017753785,-0.3073073892878177,0.0944378315108943,-0.0614311395847678
23,0.35,2,10000,1,1,10000-0,5.002469291063196,3,Bernoulli,Lin's,5.159243231838643,0.1567739407754471,0.0245780685062634,0.031339310978984
0,0.35,2,5000,1,1,5000-0,5.004068224950669,4,Bernoulli,Reg,4.920469981065677,-0.0835982438849916,0.0069886663806545,-0.0167060559782467
1,0.35,2,5000,1,1,5000-0,5.004068224950669,4,Bernoulli,VIM,4.914592296162883,-0.0894759287877855,0.0080059418324368,-0.0178806372666247
2,0.35,2,5000,1,1,5000-0,5.004068224950669,4,Bernoulli,SNIPE(1),4.484823527477168,-0.5192446974735008,0.2696150558543473,-0.1037645120193419
3,0.35,2,5000,1,1,5000-0,5.004068224950669,4,Bernoulli,Lin's,4.9341506888027,-0.0699175361479689,0.0048884618610025,-0.0139721388688017
4,0.35,2,6000,1,1,6000-0,4.978827140863659,4,Bernoulli,Reg,4.913143105563061,-0.065684035300598,0.0043143924933702,-0.0131926723789016
5,0.35,2,6000,1,1,6000-0,4.978827140863659,4,Bernoulli,VIM,4.912091556951437,-0.0667355839122221,0.0044536381601052,-0.0134038764600784
6,0.35,2,6000,1,1,6000-0,4.978827140863659,4,Bernoulli,SNIPE(1),4.540514448077352,-0.4383126927863072,0.1921180166575837,-0.0880353304875482
