Unnamed: 0,p,ratio,n,beta,pct,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
20,0.35,2,9000,2,1,9000-0,8.842411976238425,5,Bernoulli,Reg,9.508697277918058,0.6662853016796326,0.443936103234319,0.0753510810704243
21,0.35,2,9000,2,1,9000-0,8.842411976238425,5,Bernoulli,VIM,9.390754253739438,0.5483422775010123,0.3006792532949972,0.0620127493465055
22,0.35,2,9000,2,1,9000-0,8.842411976238425,5,Bernoulli,SNIPE(2),14.469898220724366,5.62748624448594,31.66860143187847,0.6364198207014418
23,0.35,2,9000,2,1,9000-0,8.842411976238425,5,Bernoulli,Lin's,3.74692290808764,-5.095489068150785,25.96400884364416,-0.5762555603429839
24,0.35,2,9000,2,1,9000-0,8.842411976238425,5,Bernoulli,DM,4.122691639101543,-4.7197203371368825,22.275760060783487,-0.5337593803387408
25,0.35,2,10000,2,1,10000-0,8.698167151381424,5,Bernoulli,Reg,11.52131578821488,2.823148636833455,7.970168225654596,0.3245682208331773
26,0.35,2,10000,2,1,10000-0,8.698167151381424,5,Bernoulli,VIM,10.777756958071418,2.0795898066899934,4.3246937640889245,0.2390836794116697
27,0.35,2,10000,2,1,10000-0,8.698167151381424,5,Bernoulli,SNIPE(2),16.169440605255478,7.471273453874053,55.81992702256312,0.8589480201800308
28,0.35,2,10000,2,1,10000-0,8.698167151381424,5,Bernoulli,Lin's,3.885327611529922,-4.812839539851503,23.16342443635802,-0.553316515547432
29,0.35,2,10000,2,1,10000-0,8.698167151381424,5,Bernoulli,DM,4.398522143430184,-4.2996450079512405,18.486947194400024,-0.4943162085898039
0,0.35,2,5000,2,1,5000-0,8.537465563685846,6,Bernoulli,Reg,4.860345877743071,-3.677119685942775,13.52120918474789,-0.4307038966673461
1,0.35,2,5000,2,1,5000-0,8.537465563685846,6,Bernoulli,VIM,5.691278571500556,-2.84618699218529,8.100780394484747,-0.3333761021879328
2,0.35,2,5000,2,1,5000-0,8.537465563685846,6,Bernoulli,SNIPE(2),1.184207423454886,-7.35325814023096,54.07040527687287,-0.8612928609057097
3,0.35,2,5000,2,1,5000-0,8.537465563685846,6,Bernoulli,Lin's,3.97007714795888,-4.567388415726965,20.861036940116875,-0.5349817673238269
4,0.35,2,5000,2,1,5000-0,8.537465563685846,6,Bernoulli,DM,3.7447511338656434,-4.792714429820203,22.97011160580679,-0.5613743790904456
5,0.35,2,6000,2,1,6000-0,8.692144171827673,6,Bernoulli,Reg,11.10739413841,2.4152499665823264,5.833432401075929,0.277865842861932
6,0.35,2,6000,2,1,6000-0,8.692144171827673,6,Bernoulli,VIM,11.182599426218951,2.4904552543912803,6.202367374125137,0.2865179413916255
7,0.35,2,6000,2,1,6000-0,8.692144171827673,6,Bernoulli,SNIPE(2),6.58933460798399,-2.1028095638436826,4.421808061792459,-0.2419206955470379
8,0.35,2,6000,2,1,6000-0,8.692144171827673,6,Bernoulli,Lin's,3.459070438592435,-5.233073733235238,27.38506069747659,-0.6020463570077778
9,0.35,2,6000,2,1,6000-0,8.692144171827673,6,Bernoulli,DM,3.133243536999729,-5.558900634827944,30.901376267890523,-0.6395315729857585
10,0.35,2,7000,2,1,7000-0,8.683440796519088,6,Bernoulli,Reg,5.235038279033412,-3.4484025174856763,11.89147992260155,-0.3971239740435646
11,0.35,2,7000,2,1,7000-0,8.683440796519088,6,Bernoulli,VIM,5.170714975884668,-3.51272582063442,12.339242690951757,-0.4045315564358495
12,0.35,2,7000,2,1,7000-0,8.683440796519088,6,Bernoulli,SNIPE(2),5.156413659821353,-3.5270271366977357,12.439920423002224,-0.4061785206287819
13,0.35,2,7000,2,1,7000-0,8.683440796519088,6,Bernoulli,Lin's,3.4189022446013544,-5.264538551917734,27.71536616462807,-0.6062733281982089
14,0.35,2,7000,2,1,7000-0,8.683440796519088,6,Bernoulli,DM,3.278390930478368,-5.40504986604072,29.214564054386805,-0.6224548531738053
15,0.35,2,8000,2,1,8000-0,7.995753307269692,6,Bernoulli,Reg,5.055163392147854,-2.940589915121838,8.647069048916258,-0.367768964613787
16,0.35,2,8000,2,1,8000-0,7.995753307269692,6,Bernoulli,VIM,5.16706275394989,-2.8286905533198023,8.001490246440689,-0.3537741154104859
17,0.35,2,8000,2,1,8000-0,7.995753307269692,6,Bernoulli,SNIPE(2),5.734515062477644,-2.261238244792048,5.11319839971022,-0.2828049037901335
18,0.35,2,8000,2,1,8000-0,7.995753307269692,6,Bernoulli,Lin's,3.643827693463922,-4.35192561380577,18.93925654809873,-0.5442796252667056
19,0.35,2,8000,2,1,8000-0,7.995753307269692,6,Bernoulli,DM,3.432415029451505,-4.563338277818187,20.824056237800654,-0.5707202439161332
20,0.35,2,9000,2,1,9000-0,8.842411976238425,6,Bernoulli,Reg,8.731056082774135,-0.1113558934642906,0.0124001350092304,-0.012593384447991
21,0.35,2,9000,2,1,9000-0,8.842411976238425,6,Bernoulli,VIM,8.746247488658987,-0.096164487579438,0.0092476086714159,-0.0108753683766209
