Unnamed: 0,p,ratio,n,beta,pct,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
12,0.35,2,7000,1,1,7000-0,15.667267614735366,3,Bernoulli,SNIPE(1),9.702572341575426,-5.96469527315994,35.57758970165653,-0.3807106267560037
13,0.35,2,7000,1,1,7000-0,15.667267614735366,3,Bernoulli,Lin's,4.253680350887905,-11.41358726384746,130.26997422946096,-0.7284989025854619
14,0.35,2,7000,1,1,7000-0,15.667267614735366,3,Bernoulli,DM,3.443322722799583,-12.223944891935783,149.42482872108292,-0.7802218735600667
15,0.35,2,8000,1,1,8000-0,13.12219122475102,3,Bernoulli,Reg,12.406642367360972,-0.7155488573900453,0.5120101673121993,-0.0545296776380137
16,0.35,2,8000,1,1,8000-0,13.12219122475102,3,Bernoulli,VIM,15.296369022705976,2.174177797954957,4.727049097120267,0.1656870991068955
17,0.35,2,8000,1,1,8000-0,13.12219122475102,3,Bernoulli,SNIPE(1),-6.359850622892928,-19.48204184764395,379.54995455335006,-1.4846637664368896
18,0.35,2,8000,1,1,8000-0,13.12219122475102,3,Bernoulli,Lin's,4.833308542631303,-8.288882682119716,68.70557611794415,-0.6316690970396212
19,0.35,2,8000,1,1,8000-0,13.12219122475102,3,Bernoulli,DM,3.9683699677506,-9.153821257000418,83.79244360511271,-0.6975832846982538
20,0.35,2,9000,1,1,9000-0,16.871115376475643,3,Bernoulli,Reg,24.93749750658857,8.066382130112927,65.06652066900517,0.478117892629692
21,0.35,2,9000,1,1,9000-0,16.871115376475643,3,Bernoulli,VIM,29.819043822412883,12.94792844593724,167.64885104111076,0.7674613181764659
22,0.35,2,9000,1,1,9000-0,16.871115376475643,3,Bernoulli,SNIPE(1),-5.672933926532799,-22.544049303008443,508.2341589764754,-1.3362512673253897
23,0.35,2,9000,1,1,9000-0,16.871115376475643,3,Bernoulli,Lin's,5.123327953465889,-11.747787423009754,138.01050933622616,-0.6963254746861824
24,0.35,2,9000,1,1,9000-0,16.871115376475643,3,Bernoulli,DM,3.907352783811721,-12.963762592663922,168.05914055895244,-0.7683998540333637
25,0.35,2,10000,1,1,10000-0,15.749510423382024,3,Bernoulli,Reg,17.39902970725515,1.649519283873124,2.7209138678693034,0.1047346386986236
26,0.35,2,10000,1,1,10000-0,15.749510423382024,3,Bernoulli,VIM,21.65363092095861,5.904120497576587,34.858638849904004,0.374876446242495
27,0.35,2,10000,1,1,10000-0,15.749510423382024,3,Bernoulli,SNIPE(1),-8.369365989827946,-24.11887641320997,581.7201994356963,-1.5314048351244385
28,0.35,2,10000,1,1,10000-0,15.749510423382024,3,Bernoulli,Lin's,4.547046841680228,-11.202463581701798,125.49519029935507,-0.711289638887467
29,0.35,2,10000,1,1,10000-0,15.749510423382024,3,Bernoulli,DM,3.2009777884979886,-12.548532634884037,157.46567128874972,-0.7967569973638193
0,0.35,2,5000,1,1,5000-0,14.53967409645214,4,Bernoulli,Reg,11.652797651281094,-2.886876445171046,8.334055609683414,-0.1985516612009535
1,0.35,2,5000,1,1,5000-0,14.53967409645214,4,Bernoulli,VIM,12.638250246185937,-1.9014238502662035,3.615412658361154,-0.1307748604028321
2,0.35,2,5000,1,1,5000-0,14.53967409645214,4,Bernoulli,SNIPE(1),6.9270633183036905,-7.61261077814845,57.95184285958194,-0.5235750628004806
3,0.35,2,5000,1,1,5000-0,14.53967409645214,4,Bernoulli,Lin's,4.908221165797291,-9.631452930654849,92.76488555541988,-0.6624256408199027
4,0.35,2,5000,1,1,5000-0,14.53967409645214,4,Bernoulli,DM,4.0699804889511135,-10.469693607501029,109.61448423494788,-0.7200775985794455
5,0.35,2,6000,1,1,6000-0,14.780512241414064,4,Bernoulli,Reg,13.56576464825498,-1.2147475931590836,1.4756117150857866,-0.0821857573890732
6,0.35,2,6000,1,1,6000-0,14.780512241414064,4,Bernoulli,VIM,14.005697837271915,-0.7748144041421465,0.6003373608661495,-0.0524213499158145
7,0.35,2,6000,1,1,6000-0,14.780512241414064,4,Bernoulli,SNIPE(1),11.327628627662207,-3.4528836137518564,11.922405250116078,-0.2336105513364478
8,0.35,2,6000,1,1,6000-0,14.780512241414064,4,Bernoulli,Lin's,5.304871436363725,-9.47564080505034,89.78776866633504,-0.6410901496701983
9,0.35,2,6000,1,1,6000-0,14.780512241414064,4,Bernoulli,DM,4.536165163610977,-10.244347077803088,104.94664705049269,-0.693098243855113
10,0.35,2,7000,1,1,7000-0,15.667267614735366,4,Bernoulli,Reg,15.19411300244142,-0.4731546122939445,0.2238752871350329,-0.0302001998005659
11,0.35,2,7000,1,1,7000-0,15.667267614735366,4,Bernoulli,VIM,15.373730211811525,-0.2935374029238407,0.0861642069152731,-0.0187357113021905
12,0.35,2,7000,1,1,7000-0,15.667267614735366,4,Bernoulli,SNIPE(1),14.900585090196582,-0.7666825245387834,0.5878020934331621,-0.0489353053379712
13,0.35,2,7000,1,1,7000-0,15.667267614735366,4,Bernoulli,Lin's,5.756668500409431,-9.910599114325937,98.219974804878,-0.6325671685728292
14,0.35,2,7000,1,1,7000-0,15.667267614735366,4,Bernoulli,DM,5.186964908990749,-10.480302705744617,109.83674480403792,-0.6689298327863942
15,0.35,2,8000,1,1,8000-0,13.12219122475102,4,Bernoulli,Reg,12.762002984118466,-0.3601882406325529,0.1297355686899738,-0.0274487876653685
16,0.35,2,8000,1,1,8000-0,13.12219122475102,4,Bernoulli,VIM,12.265391824164478,-0.8567994005865405,0.734105212845455,-0.0652939273564653
17,0.35,2,8000,1,1,8000-0,13.12219122475102,4,Bernoulli,SNIPE(1),16.710867859091476,3.588676634340457,12.87859998586115,0.2734815072326877
18,0.35,2,8000,1,1,8000-0,13.12219122475102,4,Bernoulli,Lin's,4.683941008069644,-8.438250216681375,71.20406671932328,-0.6430519165705485
19,0.35,2,8000,1,1,8000-0,13.12219122475102,4,Bernoulli,DM,4.409875234633135,-8.712315990117883,75.90444991166375,-0.6639375879300365
20,0.35,2,9000,1,1,9000-0,16.871115376475643,4,Bernoulli,Reg,12.577088310878578,-4.294027065597065,18.438668440080143,-0.2545194535024324
21,0.35,2,9000,1,1,9000-0,16.871115376475643,4,Bernoulli,VIM,13.05882910366639,-3.812286272809253,14.533526625849865,-0.2259652777981081
22,0.35,2,9000,1,1,9000-0,16.871115376475643,4,Bernoulli,SNIPE(1),11.925258536186178,-4.945856840289466,24.461499884638098,-0.2931552970816473
23,0.35,2,9000,1,1,9000-0,16.871115376475643,4,Bernoulli,Lin's,4.943918855929483,-11.92719652054616,142.25801683972844,-0.7069595728790362
24,0.35,2,9000,1,1,9000-0,16.871115376475643,4,Bernoulli,DM,4.509540795179784,-12.36157458129586,152.8085261289399,-0.7327064219199346
