Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
25,0.35,2,10000,1,1.0,10000-0,14.971245979209506,1,Bernoulli,Reg,15.673604686433578,0.7023587072240716,0.493307753613469,0.0469138445924563
26,0.35,2,10000,1,1.0,10000-0,14.971245979209506,1,Bernoulli,VIM,15.67388605315299,0.7026400739434848,0.4937030735113058,0.0469326384002532
27,0.35,2,10000,1,1.0,10000-0,14.971245979209506,1,Bernoulli,SNIPE(1),15.46770297680674,0.4964569975972335,0.2464695504632595,0.0331607000704324
28,0.35,2,10000,1,1.0,10000-0,14.971245979209506,1,Bernoulli,Lin's,4.786450847559928,-10.184795131649578,103.73005187367292,-0.6802904144246344
29,0.35,2,10000,1,1.0,10000-0,14.971245979209506,1,Bernoulli,DM,4.826312817205759,-10.144933162003747,102.91966886152336,-0.6776278458113617
0,0.35,2,10000,1,0.0,10000-0,15.355574144668903,2,Bernoulli,Reg,19.67106362606215,4.315489481393247,18.623449464015756,0.2810373249958539
1,0.35,2,10000,1,0.0,10000-0,15.355574144668903,2,Bernoulli,VIM,19.61297373508633,4.257399590417428,18.125451272486487,0.2772543410169719
2,0.35,2,10000,1,0.0,10000-0,15.355574144668903,2,Bernoulli,SNIPE(1),19.68888757520133,4.333313430532428,18.77760528723272,0.2821980728110289
3,0.35,2,10000,1,0.0,10000-0,15.355574144668903,2,Bernoulli,Lin's,5.681183631966151,-9.674390512702752,93.59383179227302,-0.6300246686680533
4,0.35,2,10000,1,0.0,10000-0,15.355574144668903,2,Bernoulli,DM,5.679238772153626,-9.676335372515275,93.63146624139036,-0.6301513236400005
5,0.35,2,10000,1,0.2,10000-0,15.333983052695933,2,Bernoulli,Reg,19.53343401083022,4.199450958134287,17.63538834977498,0.2738656318911193
6,0.35,2,10000,1,0.2,10000-0,15.333983052695933,2,Bernoulli,VIM,19.4872141415165,4.153231088820567,17.24932847714567,0.2708514203092437
7,0.35,2,10000,1,0.2,10000-0,15.333983052695933,2,Bernoulli,SNIPE(1),19.82244596743226,4.488462914736326,20.14629933696332,0.2927134391182981
8,0.35,2,10000,1,0.2,10000-0,15.333983052695933,2,Bernoulli,Lin's,5.601834833752012,-9.73214821894392,94.71470895549334,-0.6346784253966468
9,0.35,2,10000,1,0.2,10000-0,15.333983052695933,2,Bernoulli,DM,5.626926529354339,-9.707056523341594,94.2269463473486,-0.6330420798029351
10,0.35,2,10000,1,0.4,10000-0,15.299216480323178,2,Bernoulli,Reg,19.340149335899017,4.040932855575839,16.329138343272305,0.2641267845822703
