Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
21,0.35,0.75,10000,1,1,10000-0,8.95204259827897,1,Bernoulli,VIM,5.675549314654755,-3.276493283624215,10.73540823763459,-0.3660051041595938
22,0.35,0.75,10000,1,1,10000-0,8.95204259827897,1,Bernoulli,SNIPE(1),0.4567346643583218,-8.495307933920648,72.1702568921351,-0.9489798379147426
23,0.35,0.75,10000,1,1,10000-0,8.95204259827897,1,Bernoulli,Lin's,5.12956051523519,-3.82248208304378,14.611369275190714,-0.426995519858077
24,0.35,0.75,10000,1,1,10000-0,8.95204259827897,1,Bernoulli,DM,5.160681926383456,-3.7913606718955135,14.374415744396009,-0.4235190606247119
25,0.35,1.0,10000,1,1,10000-0,10.268567034017565,1,Bernoulli,Reg,5.1647921863644335,-5.1037748476531295,26.048517695536724,-0.4970289263093299
26,0.35,1.0,10000,1,1,10000-0,10.268567034017565,1,Bernoulli,VIM,6.071635683320072,-4.196931350697491,17.614232762467463,-0.4087163609872688
27,0.35,1.0,10000,1,1,10000-0,10.268567034017565,1,Bernoulli,SNIPE(1),-0.246355245297855,-10.514922279315416,110.56359054004372,-1.0239911999874698
28,0.35,1.0,10000,1,1,10000-0,10.268567034017565,1,Bernoulli,Lin's,5.176506014679412,-5.092061019338151,25.92908542466309,-0.4958881801588521
29,0.35,1.0,10000,1,1,10000-0,10.268567034017565,1,Bernoulli,DM,5.212229920392978,-5.056337113624585,25.566545006617403,-0.4924092229104629
30,0.35,1.3333333333333333,10000,1,1,10000-0,12.023932948335684,1,Bernoulli,Reg,5.3868644348539165,-6.637068513481768,44.05067845265108,-0.551988150798899
31,0.35,1.3333333333333333,10000,1,1,10000-0,12.023932948335684,1,Bernoulli,VIM,6.5997508415395085,-5.424182106796176,29.4217515276878,-0.4511154653059649
32,0.35,1.3333333333333333,10000,1,1,10000-0,12.023932948335684,1,Bernoulli,SNIPE(1),-1.1838084581727584,-13.207741406508443,174.44443306119763,-1.0984543462824798
33,0.35,1.3333333333333333,10000,1,1,10000-0,12.023932948335684,1,Bernoulli,Lin's,5.239100013938374,-6.78483293439731,46.03395794768242,-0.5642773428253728
34,0.35,1.3333333333333333,10000,1,1,10000-0,12.023932948335684,1,Bernoulli,DM,5.280960579072339,-6.742972369263345,45.46767637264893,-0.5607959058185439
35,0.35,2.0,10000,1,1,10000-0,15.534664776971931,1,Bernoulli,Reg,5.831008931832893,-9.70365584513904,94.16093676090104,-0.6246453325161812
36,0.35,2.0,10000,1,1,10000-0,15.534664776971931,1,Bernoulli,VIM,7.65598115797798,-7.878683618993952,62.073655568203634,-0.5071679197528002
37,0.35,2.0,10000,1,1,10000-0,15.534664776971931,1,Bernoulli,SNIPE(1),-3.058714883922561,-18.59337966089449,345.713767214165,-1.1968960983604031
38,0.35,2.0,10000,1,1,10000-0,15.534664776971931,1,Bernoulli,Lin's,5.364288012456295,-10.170376764515638,103.43656353219956,-0.6546891684197694
39,0.35,2.0,10000,1,1,10000-0,15.534664776971931,1,Bernoulli,DM,5.41842189643106,-10.11624288054087,102.33837001809384,-0.6512044531232403
40,0.35,3.0,10000,1,1,10000-0,20.800762519926295,1,Bernoulli,Reg,6.497225677301345,-14.303536842624954,204.59116620832944,-0.6876448317181997
41,0.35,3.0,10000,1,1,10000-0,20.800762519926295,1,Bernoulli,VIM,9.240326632640162,-11.560435887286136,133.6436779040532,-0.5557698125831542
42,0.35,3.0,10000,1,1,10000-0,20.800762519926295,1,Bernoulli,SNIPE(1),-5.871074522547269,-26.67183704247357,711.386891220265,-1.282252850919432
43,0.35,3.0,10000,1,1,10000-0,20.800762519926295,1,Bernoulli,Lin's,5.552070010233182,-15.248692509693116,232.5226232551709,-0.7330833422613945
44,0.35,3.0,10000,1,1,10000-0,20.800762519926295,1,Bernoulli,DM,5.624613872469147,-15.17614864745715,230.3154877697155,-0.7295957844294895
45,0.35,4.0,10000,1,1,10000-0,26.066860262880663,1,Bernoulli,Reg,7.163442422769804,-18.90341784011086,357.33920603782144,-0.7251896718466481
46,0.35,4.0,10000,1,1,10000-0,26.066860262880663,1,Bernoulli,VIM,10.824672107301318,-15.242188155579344,232.3242997700833,-0.5847343332439733
47,0.35,4.0,10000,1,1,10000-0,26.066860262880663,1,Bernoulli,SNIPE(1),-8.683434161171972,-34.75029442405263,1207.5829625583435,-1.3331215985968676
48,0.35,4.0,10000,1,1,10000-0,26.066860262880663,1,Bernoulli,Lin's,5.739852008010069,-20.327008254870595,413.1872645935773,-0.7798027092590186
49,0.35,4.0,10000,1,1,10000-0,26.066860262880663,1,Bernoulli,DM,5.830805848507235,-20.236054414373427,409.4978982614823,-0.7763134574051355
0,0.35,0.01,10000,1,1,10000-0,5.05513026849274,2,Bernoulli,Reg,7.55156858592402,2.49643831743128,6.23220427273912,0.4938425292402265
1,0.35,0.01,10000,1,1,10000-0,5.05513026849274,2,Bernoulli,VIM,7.581957279765484,2.526827011272744,6.384854744897546,0.4998539853704212
2,0.35,0.01,10000,1,1,10000-0,5.05513026849274,2,Bernoulli,SNIPE(1),6.631309189600984,1.5761789211082435,2.4843399913459465,0.3117978840094667
3,0.35,0.01,10000,1,1,10000-0,5.05513026849274,2,Bernoulli,Lin's,4.974892338291511,-0.0802379302012292,0.0064381254429773,-0.0158725741849484
4,0.35,0.01,10000,1,1,10000-0,5.05513026849274,2,Bernoulli,DM,5.034389032929604,-0.0207412355631362,0.0004301988526855,-0.0041030071356243
5,0.35,0.1,10000,1,1,10000-0,5.5290790653586335,2,Bernoulli,Reg,8.132302108106773,2.603223042748139,6.776770210294879,0.4708239856901532
6,0.35,0.1,10000,1,1,10000-0,5.5290790653586335,2,Bernoulli,VIM,8.212194435747673,2.68311537038904,7.199108090817912,0.4852734675471681
7,0.35,0.1,10000,1,1,10000-0,5.5290790653586335,2,Bernoulli,SNIPE(1),7.04835783937148,1.5192787740128466,2.3082079931659782,0.2747797157634427
8,0.35,0.1,10000,1,1,10000-0,5.5290790653586335,2,Bernoulli,Lin's,4.985785508183649,-0.5432935571749846,0.2951678892678482,-0.0982611300639349
9,0.35,0.1,10000,1,1,10000-0,5.5290790653586335,2,Bernoulli,DM,5.050129782255802,-0.4789492831028319,0.2293924157847166,-0.0866236994337077
10,0.35,0.25,10000,1,1,10000-0,6.318993726801788,2,Bernoulli,Reg,9.100191311744696,2.781197584942908,7.735060006492264,0.4401329871790435
11,0.35,0.25,10000,1,1,10000-0,6.318993726801788,2,Bernoulli,VIM,9.262589695717187,2.9435959689153988,8.664757228214985,0.4658330259816908
