Unnamed: 0,p,ratio,n,beta,pct,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
41,0.35,3.0,10000,2,1,10000-0,11.583842302522113,154,Bernoulli,VIM,22.010329139085957,10.42648683656384,108.71162775303904,0.9000888102813447
42,0.35,3.0,10000,2,1,10000-0,11.583842302522113,154,Bernoulli,SNIPE(2),7.506861179774566,-4.076981122747547,16.62177507523985,-0.3519541285416048
43,0.35,3.0,10000,2,1,10000-0,11.583842302522113,154,Bernoulli,Lin's,3.428878732692356,-8.154963569829757,66.50343082525049,-0.7039946985512918
44,0.35,3.0,10000,2,1,10000-0,11.583842302522113,154,Bernoulli,DM,3.0951227166625417,-8.48871958585957,72.05836020735588,-0.7328069015590232
45,0.35,4.0,10000,2,1,10000-0,14.399011447106558,154,Bernoulli,Reg,23.710927791058463,9.311916343951903,86.71178599675862,0.6467052532153594
46,0.35,4.0,10000,2,1,10000-0,14.399011447106558,154,Bernoulli,VIM,27.607077457970888,13.20806601086433,174.45300774734957,0.9172897778005764
47,0.35,4.0,10000,2,1,10000-0,14.399011447106558,154,Bernoulli,SNIPE(2),9.346226189504945,-5.052785257601615,25.530638859436216,-0.3509119550437581
48,0.35,4.0,10000,2,1,10000-0,14.399011447106558,154,Bernoulli,Lin's,3.319385890030845,-11.079625557075712,122.75810248500528,-0.7694712652862105
49,0.35,4.0,10000,2,1,10000-0,14.399011447106558,154,Bernoulli,DM,2.9447607665757145,-11.454250680530844,131.1998586524413,-0.7954886849425031
0,0.35,0.01,10000,2,1,10000-0,2.732834079443499,155,Bernoulli,Reg,2.929245539766485,0.1964114603229863,0.038577461746208,0.0718709788495401
1,0.35,0.01,10000,2,1,10000-0,2.732834079443499,155,Bernoulli,VIM,2.9619576959464244,0.2291236165029255,0.0524976316393797,0.0838410272421599
2,0.35,0.01,10000,2,1,10000-0,2.732834079443499,155,Bernoulli,SNIPE(2),3.917672649590694,1.1848385701471953,1.4038424373084502,0.4335567164723261
3,0.35,0.01,10000,2,1,10000-0,2.732834079443499,155,Bernoulli,Lin's,3.1957981659038293,0.4629640864603304,0.2143357453520482,0.1694080478367739
4,0.35,0.01,10000,2,1,10000-0,2.732834079443499,155,Bernoulli,DM,3.452832949076172,0.7199988696326729,0.5183983722723267,0.2634623430117975
5,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,155,Bernoulli,Reg,2.8054985729859494,-0.1070977847026641,0.0114699354882182,-0.0367705550478869
6,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,155,Bernoulli,VIM,2.826729919668415,-0.0858664380201985,0.0073730451782766,-0.0294810634482632
7,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,155,Bernoulli,SNIPE(2),3.8611175339956194,0.9485211763070058,0.8996924219028261,0.325661732633538
8,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,155,Bernoulli,Lin's,3.267474860711192,0.354878503022578,0.1259387519075459,0.1218426652514952
9,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,155,Bernoulli,DM,3.5296441664686693,0.6170478087800557,0.3807479983202682,0.2118548995473352
10,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,155,Bernoulli,Reg,3.2089336795837498,-0.168790155497073,0.028490116592726,-0.0499715677593381
11,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,155,Bernoulli,VIM,3.2020038636106105,-0.1757199714702122,0.0308775083734922,-0.0520231907787119
12,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,155,Bernoulli,SNIPE(2),4.383396881603423,1.0056730465225998,1.0113782765020471,0.2977369067529276
13,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,155,Bernoulli,Lin's,3.3465098009487444,-0.0312140341320783,0.0009743159267985,-0.0092411445269419
14,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,155,Bernoulli,DM,3.616945301749993,0.2392214666691701,0.0572269101153488,0.0708232757766136
15,0.35,0.5,10000,2,1,10000-0,4.16657131668092,155,Bernoulli,Reg,3.996482088195283,-0.170089228485637,0.0289303456468392,-0.040822349015048
16,0.35,0.5,10000,2,1,10000-0,4.16657131668092,155,Bernoulli,VIM,3.939597085956851,-0.2269742307240689,0.0515173014127828,-0.0544750619809085
17,0.35,0.5,10000,2,1,10000-0,4.16657131668092,155,Bernoulli,SNIPE(2),5.380071431600838,1.2135001149199178,1.4725825289106538,0.2912466924690944
18,0.35,0.5,10000,2,1,10000-0,4.16657131668092,155,Bernoulli,Lin's,3.428054468336414,-0.7385168483445059,0.545407135288702,-0.1772480997475897
19,0.35,0.5,10000,2,1,10000-0,4.16657131668092,155,Bernoulli,DM,3.7125886421493774,-0.4539826745315416,0.2061002687748116,-0.108958335289742
20,0.35,0.75,10000,2,1,10000-0,4.945599748059879,155,Bernoulli,Reg,4.787103722371378,-0.1584960256885006,0.0251209901590498,-0.0320478877714836
21,0.35,0.75,10000,2,1,10000-0,4.945599748059879,155,Bernoulli,VIM,4.680099167622369,-0.2655005804375099,0.0704905582126546,-0.0536842029203159
22,0.35,0.75,10000,2,1,10000-0,4.945599748059879,155,Bernoulli,SNIPE(2),6.385896555557208,1.4402968074973297,2.0744548936869998,0.2912279361188392
23,0.35,0.75,10000,2,1,10000-0,4.945599748059879,155,Bernoulli,Lin's,3.4712937072619394,-1.4743060407979391,2.1735783019332944,-0.2981046012420027
24,0.35,0.75,10000,2,1,10000-0,4.945599748059879,155,Bernoulli,DM,3.769994776081311,-1.1756049719785675,1.382047050140729,-0.2377072613770956
25,0.35,1.0,10000,2,1,10000-0,5.71345444412177,155,Bernoulli,Reg,5.565735016976316,-0.1477194271454545,0.0218210291561812,-0.0258546608868885
26,0.35,1.0,10000,2,1,10000-0,5.71345444412177,155,Bernoulli,VIM,5.4088307297579,-0.3046237143638706,0.092795607352841,-0.053316906145507
27,0.35,1.0,10000,2,1,10000-0,5.71345444412177,155,Bernoulli,SNIPE(2),7.382372007252356,1.668917563130586,2.785285832525734,0.2921030664465409
28,0.35,1.0,10000,2,1,10000-0,5.71345444412177,155,Bernoulli,Lin's,3.4927401065865387,-2.2207143375352314,4.931572168934542,-0.3886815514596412
29,0.35,1.0,10000,2,1,10000-0,5.71345444412177,155,Bernoulli,DM,3.805570215011581,-1.9078842291101887,3.640022231687379,-0.3339283174075355
30,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,155,Bernoulli,Reg,6.586517573465718,-0.1356670137811111,0.0184055386282841,-0.0201819828093526
31,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,155,Bernoulli,VIM,6.36343811958634,-0.358746467660489,0.1286990280588782,-0.053367541906108
32,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,155,Bernoulli,SNIPE(2),8.695419179410804,1.9732345921639745,3.8936547557125274,0.2935406736535543
33,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,155,Bernoulli,Lin's,3.5008835528794098,-3.2213010343674195,10.376780354016606,-0.4792044896355265
34,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,155,Bernoulli,DM,3.8324323344346,-2.88975225281223,8.350668082633359,-0.429882907157087
35,0.35,2.0,10000,2,1,10000-0,8.698167151381424,155,Bernoulli,Reg,8.584497050119552,-0.1136701012618726,0.0129208919208843,-0.0130682820051141
36,0.35,2.0,10000,2,1,10000-0,8.698167151381424,155,Bernoulli,VIM,8.230115107328075,-0.4680520440533495,0.2190727159425186,-0.0538104218862952
37,0.35,2.0,10000,2,1,10000-0,8.698167151381424,155,Bernoulli,SNIPE(2),11.279788438041148,2.581621286659724,6.664768467734607,0.296800606579481
38,0.35,2.0,10000,2,1,10000-0,8.698167151381424,155,Bernoulli,Lin's,3.477493254268567,-5.2206738971128575,27.25543593999555,-0.6002039057485485
39,0.35,2.0,10000,2,1,10000-0,8.698167151381424,155,Bernoulli,DM,3.845975002255504,-4.85219214912592,23.543768652039216,-0.5578407571019494
40,0.35,3.0,10000,2,1,10000-0,11.583842302522113,155,Bernoulli,Reg,11.512738671748265,-0.0711036307738481,0.0050557263092237,-0.006138173234486
41,0.35,3.0,10000,2,1,10000-0,11.583842302522113,155,Bernoulli,VIM,10.963436813008062,-0.6204054895140505,0.3849029714191686,-0.0535578328253805
42,0.35,3.0,10000,2,1,10000-0,11.583842302522113,155,Bernoulli,SNIPE(2),15.087054366612753,3.503212064090638,12.272494765990189,0.3024222855077969
43,0.35,3.0,10000,2,1,10000-0,11.583842302522113,155,Bernoulli,Lin's,3.390799499509461,-8.193042803012652,67.12595037199742,-0.7072819699236416
44,0.35,3.0,10000,2,1,10000-0,11.583842302522113,155,Bernoulli,DM,3.813398569185357,-7.770443733336756,60.37979581295246,-0.6708002000031477
45,0.35,4.0,10000,2,1,10000-0,14.399011447106558,155,Bernoulli,Reg,14.390421252243952,-0.0085901948626059,7.379144777754125e-05,-0.0005965822649812
46,0.35,4.0,10000,2,1,10000-0,14.399011447106558,155,Bernoulli,VIM,13.64801582656567,-0.7509956205408876,0.5639944220715929,-0.0521560541360496
47,0.35,4.0,10000,2,1,10000-0,14.399011447106558,155,Bernoulli,SNIPE(2),18.841231657952765,4.442220210846207,19.73332040165052,0.3085086936116617
48,0.35,4.0,10000,2,1,10000-0,14.399011447106558,155,Bernoulli,Lin's,3.269936521138905,-11.129074925967654,123.85630870780194,-0.7729054849945279
49,0.35,4.0,10000,2,1,10000-0,14.399011447106558,155,Bernoulli,DM,3.7452409160337687,-10.653770531072787,113.50282652875498,-0.7398959692620868
0,0.35,0.01,10000,2,1,10000-0,2.732834079443499,156,Bernoulli,Reg,3.99888187418878,1.266047794745281,1.6028770185793892,0.4632728361624841
1,0.35,0.01,10000,2,1,10000-0,2.732834079443499,156,Bernoulli,VIM,2.290859696807164,-0.4419743826363351,0.1953413549067696,-0.1617274850167035
2,0.35,0.01,10000,2,1,10000-0,2.732834079443499,156,Bernoulli,SNIPE(2),9.45283787822225,6.72000379877875,45.15845105560083,2.4589871186571197
3,0.35,0.01,10000,2,1,10000-0,2.732834079443499,156,Bernoulli,Lin's,3.108981281869685,0.376147202426186,0.1414867178930461,0.137639970628141
4,0.35,0.01,10000,2,1,10000-0,2.732834079443499,156,Bernoulli,DM,3.381017437344015,0.6481833579005163,0.4201416654591888,0.237183575386512
5,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,156,Bernoulli,Reg,4.5904553065858025,1.677858948897189,2.8152106523943794,0.5760698506911232
6,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,156,Bernoulli,VIM,2.662885096796285,-0.2497112608923286,0.0623557138164366,-0.0857349355097371
7,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,156,Bernoulli,SNIPE(2),10.487890464197594,7.575294106508981,57.3850808001097,2.600873302101017
8,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,156,Bernoulli,Lin's,3.294230329810532,0.3816339721219184,0.1456444886775532,0.1310287884946668
9,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,156,Bernoulli,DM,3.571381128313577,0.6587847706249632,0.4339973740073854,0.2261847127858676
10,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,156,Bernoulli,Reg,5.723118554027742,2.3453947189469195,5.5008763876641,0.6943713676612044
11,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,156,Bernoulli,VIM,3.4150016031153982,0.0372777680345755,0.0013896319896396,0.0110363575753029
12,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,156,Bernoulli,SNIPE(2),12.407313603906898,9.029589768826074,81.53349139328851,2.673276505037308
13,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,156,Bernoulli,Lin's,3.4320750213247817,0.0543511862439589,0.0029540514461255,0.0160910686893555
14,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,156,Bernoulli,DM,3.717953003585983,0.3402291685051604,0.1157558871017128,0.1007273492792874
15,0.35,0.5,10000,2,1,10000-0,4.16657131668092,156,Bernoulli,Reg,7.683615013620975,3.517043696940055,12.369596366185773,0.8441098038714775
16,0.35,0.5,10000,2,1,10000-0,4.16657131668092,156,Bernoulli,VIM,4.728178989841888,0.5616076731609683,0.3154031785532769,0.1347889260679554
17,0.35,0.5,10000,2,1,10000-0,4.16657131668092,156,Bernoulli,SNIPE(2),15.750319579021856,11.583748262340936,134.18322380528667,2.78016320420708
18,0.35,0.5,10000,2,1,10000-0,4.16657131668092,156,Bernoulli,Lin's,3.576201585294708,-0.590369731386212,0.348536419737028,-0.141691978011431
19,0.35,0.5,10000,2,1,10000-0,4.16657131668092,156,Bernoulli,DM,3.877130431183245,-0.2894408854976755,0.0837760261976785,-0.0694674022112367
20,0.35,0.75,10000,2,1,10000-0,4.945599748059879,156,Bernoulli,Reg,9.657857777920944,4.712258029861067,22.205375739990103,0.9528183172747956
21,0.35,0.75,10000,2,1,10000-0,4.945599748059879,156,Bernoulli,VIM,6.04686636220364,1.1012666141437617,1.2127881554276645,0.2226760494671611
22,0.35,0.75,10000,2,1,10000-0,4.945599748059879,156,Bernoulli,SNIPE(2),19.13577717306366,14.19017742500378,201.3611353530869,2.8692531033411024
23,0.35,0.75,10000,2,1,10000-0,4.945599748059879,156,Bernoulli,Lin's,3.675042965877736,-1.270556782182143,1.6143145367490417,-0.2569065122345521
24,0.35,0.75,10000,2,1,10000-0,4.945599748059879,156,Bernoulli,DM,3.9911617068890513,-0.9544380411708272,0.910951974434006,-0.1929873200000154
25,0.35,1.0,10000,2,1,10000-0,5.71345444412177,156,Bernoulli,Reg,11.630099276256963,5.916644832135193,35.00668606963209,1.0355634914044818
26,0.35,1.0,10000,2,1,10000-0,5.71345444412177,156,Bernoulli,VIM,7.35990080785627,1.6464463637345004,2.710785628654558,0.2881700344050927
27,0.35,1.0,10000,2,1,10000-0,5.71345444412177,156,Bernoulli,SNIPE(2),22.52953828406439,16.81608383994262,282.78067571197937,2.943242832231502
28,0.35,1.0,10000,2,1,10000-0,5.71345444412177,156,Bernoulli,Lin's,3.750623282153725,-1.9628311619680456,3.852706170392828,-0.3435454296808973
29,0.35,1.0,10000,2,1,10000-0,5.71345444412177,156,Bernoulli,DM,4.081918750910464,-1.6315356932113063,2.6619087182224987,-0.2855602874176927
30,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,156,Bernoulli,Reg,14.252159982616655,7.529975395369826,56.70052945487497,1.1201679004256322
31,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,156,Bernoulli,VIM,9.100858172265028,2.3786735850181984,5.658088024063328,0.3538542499310361
32,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,156,Bernoulli,SNIPE(2),27.05277459773396,20.33059001048713,413.3328901745192,3.024402223208486
33,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,156,Bernoulli,Lin's,3.830601135316832,-2.8915834519299977,8.361254859475402,-0.4301553184683208
34,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,156,Bernoulli,DM,4.182029175367516,-2.5401554118793133,6.452389516499764,-0.3778764743679363
35,0.35,2.0,10000,2,1,10000-0,8.698167151381424,156,Bernoulli,Reg,19.47121621311617,10.773049061734744,116.05858608654384,1.2385424278750254
36,0.35,2.0,10000,2,1,10000-0,8.698167151381424,156,Bernoulli,VIM,12.55714150922674,3.858974357845314,14.891683094507655,0.4436537365498247
37,0.35,2.0,10000,2,1,10000-0,8.698167151381424,156,Bernoulli,SNIPE(2),36.07677452707318,27.37860737569175,749.5881418322828,3.1476294832232026
38,0.35,2.0,10000,2,1,10000-0,8.698167151381424,156,Bernoulli,Lin's,3.952594759149359,-4.745572392232066,22.52045732991517,-0.5455830302684381
39,0.35,2.0,10000,2,1,10000-0,8.698167151381424,156,Bernoulli,DM,4.343815271354223,-4.354351880027202,18.960380295096424,-0.500605679822519
40,0.35,3.0,10000,2,1,10000-0,11.583842302522113,156,Bernoulli,Reg,27.255199697230715,15.671357394708602,245.591442592688,1.35286349601777
41,0.35,3.0,10000,2,1,10000-0,11.583842302522113,156,Bernoulli,VIM,17.703007897518034,6.119165594995922,37.44418757898179,0.5282500775812198
42,0.35,3.0,10000,2,1,10000-0,11.583842302522113,156,Bernoulli,SNIPE(2),49.55684787001788,37.97300556749577,1441.9491518290647,3.278101045904952
43,0.35,3.0,10000,2,1,10000-0,11.583842302522113,156,Bernoulli,Lin's,4.091975533903912,-7.491866768618201,56.12806767872573,-0.646751446796459
44,0.35,3.0,10000,2,1,10000-0,11.583842302522113,156,Bernoulli,DM,4.541667154359139,-7.042175148162974,49.5922308174042,-0.607930854396188
45,0.35,4.0,10000,2,1,10000-0,14.399011447106558,156,Bernoulli,Reg,35.00690661993709,20.60789517283053,424.6853434543719,1.4312020827632324
46,0.35,4.0,10000,2,1,10000-0,14.399011447106558,156,Bernoulli,VIM,22.82511708090254,8.426105633795983,70.9992561518884,0.585186397326546
47,0.35,4.0,10000,2,1,10000-0,14.399011447106558,156,Bernoulli,SNIPE(2),62.98785666712823,48.58884522002167,2360.8758798152226,3.374457017310412
48,0.35,4.0,10000,2,1,10000-0,14.399011447106558,156,Bernoulli,Lin's,4.208518918857184,-10.190492528249374,103.84613796830632,-0.7077216769833964
49,0.35,4.0,10000,2,1,10000-0,14.399011447106558,156,Bernoulli,DM,4.715348351466953,-9.683663095639606,93.77333094985244,-0.6725227722202771
0,0.35,0.01,10000,2,1,10000-0,2.732834079443499,157,Bernoulli,Reg,1.9497514242253984,-0.7830826552181005,0.6132184449034305,-0.2865459930804008
1,0.35,0.01,10000,2,1,10000-0,2.732834079443499,157,Bernoulli,VIM,1.826951133317368,-0.9058829461261309,0.8206239120821585,-0.3314811363559256
2,0.35,0.01,10000,2,1,10000-0,2.732834079443499,157,Bernoulli,SNIPE(2),3.8536115927798207,1.1207775133363218,1.256142234400349,0.4101154628328374
3,0.35,0.01,10000,2,1,10000-0,2.732834079443499,157,Bernoulli,Lin's,3.2899276873439964,0.5570936079004976,0.3103532879635933,0.2038519689471749
4,0.35,0.01,10000,2,1,10000-0,2.732834079443499,157,Bernoulli,DM,3.1673729451333386,0.4345388656898397,0.1888240257950125,0.1590066769726199
5,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,157,Bernoulli,Reg,2.596687458981422,-0.3159088987071916,0.0997984322823906,-0.1084629862539179
6,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,157,Bernoulli,VIM,2.4247153522488314,-0.4878810054397822,0.2380278754689327,-0.1675072497264798
7,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,157,Bernoulli,SNIPE(2),4.657920947396024,1.74532458970741,3.0461579234373395,0.5992332528673728
8,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,157,Bernoulli,Lin's,3.322893716206228,0.4102973585176146,0.1683439224065319,0.1408699689658403
9,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,157,Bernoulli,DM,3.19850711674813,0.2859107590595164,0.0817449621459888,0.0981635365658461
10,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,157,Bernoulli,Reg,3.344925535006629,-0.0327983000741936,0.0010757284877568,-0.0097101781186349
11,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,157,Bernoulli,VIM,3.107186250312824,-0.2705375847679994,0.0731905847721024,-0.0800946430132071
12,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,157,Bernoulli,SNIPE(2),5.665829871957792,2.288106036876969,5.23542923599283,0.6774106317138324
13,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,157,Bernoulli,Lin's,3.420695618533508,0.0429717834526846,0.0018465741731044,0.0127221127453886
14,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,157,Bernoulli,DM,3.292467379643613,-0.0852564554372099,0.0072686631937169,-0.0252408010837777
15,0.35,0.5,10000,2,1,10000-0,4.16657131668092,157,Bernoulli,Reg,4.584947342555993,0.418376025875073,0.1750384990270198,0.100412544050332
16,0.35,0.5,10000,2,1,10000-0,4.16657131668092,157,Bernoulli,VIM,4.230222595973716,0.0636512792927961,0.0040514853556095,0.0152766566212289
17,0.35,0.5,10000,2,1,10000-0,4.16657131668092,157,Bernoulli,SNIPE(2),7.354369746152939,3.1877984294720187,10.16205882694427,0.7650891313703496
18,0.35,0.5,10000,2,1,10000-0,4.16657131668092,157,Bernoulli,Lin's,3.539146969330893,-0.6274243473500274,0.3936613116476078,-0.1505852893572531
19,0.35,0.5,10000,2,1,10000-0,4.16657131668092,157,Bernoulli,DM,3.4044335352882813,-0.7621377813926387,0.5808539978260935,-0.1829172534120346
20,0.35,0.75,10000,2,1,10000-0,4.945599748059879,157,Bernoulli,Reg,5.821056554788245,0.8754568067283666,0.7664246204470285,0.1770173186926017
21,0.35,0.75,10000,2,1,10000-0,4.945599748059879,157,Bernoulli,VIM,5.34538314686886,0.3997833988089816,0.1598267659632612,0.0808361814895784
22,0.35,0.75,10000,2,1,10000-0,4.945599748059879,157,Bernoulli,SNIPE(2),9.046969251516495,4.101369503456617,16.821231803883975,0.8292966904702616
23,0.35,0.75,10000,2,1,10000-0,4.945599748059879,157,Bernoulli,Lin's,3.6200510426621686,-1.32554870539771,1.7570793703815448,-0.2680258761169892
24,0.35,0.75,10000,2,1,10000-0,4.945599748059879,157,Bernoulli,DM,3.4788901870727544,-1.466709560987124,2.1512369362910424,-0.2965685934375306
25,0.35,1.0,10000,2,1,10000-0,5.71345444412177,157,Bernoulli,Reg,7.050793415718301,1.3373389715965311,1.7884755249508677,0.2340683704886172
26,0.35,1.0,10000,2,1,10000-0,5.71345444412177,157,Bernoulli,VIM,6.452482326224902,0.739027882103132,0.5461622105258407,0.1293486960176033
27,0.35,1.0,10000,2,1,10000-0,5.71345444412177,157,Bernoulli,SNIPE(2),10.73634945347179,5.02289500935002,25.229474274953343,0.8791345163376204
28,0.35,1.0,10000,2,1,10000-0,5.71345444412177,157,Bernoulli,Lin's,3.679819492845179,-2.033634951276591,4.135671115053743,-0.3559378955701442
29,0.35,1.0,10000,2,1,10000-0,5.71345444412177,157,Bernoulli,DM,3.532268186382564,-2.1811862577392063,4.757573490950363,-0.3817631310569558
30,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,157,Bernoulli,Reg,8.68058271578468,1.9583981285378516,3.8353232298605584,0.2913335840633234
31,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,157,Bernoulli,VIM,7.917660197821337,1.1954756105745077,1.4291619354784917,0.1778403426830223
32,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,157,Bernoulli,SNIPE(2),12.98093999196773,6.258755404720901,39.17201921612309,0.9310597356393432
33,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,157,Bernoulli,Lin's,3.740220630003273,-2.9819639572435563,8.89210904229965,-0.4436004275902908
34,0.35,1.3333333333333333,10000,2,1,10000-0,6.722184587246829,157,Bernoulli,DM,3.5842422035594854,-3.137942383687344,9.84668240334141,-0.4668039597782802
35,0.35,2.0,10000,2,1,10000-0,8.698167151381424,157,Bernoulli,Reg,11.912512274231398,3.214345122849973,10.332014568789411,0.3695428090663304
36,0.35,2.0,10000,2,1,10000-0,8.698167151381424,157,Bernoulli,VIM,10.81951954817095,2.1213523967895256,4.500135991364664,0.243884988626899
37,0.35,2.0,10000,2,1,10000-0,8.698167151381424,157,Bernoulli,SNIPE(2),17.44377686969708,8.745609718315654,76.48568934509721,1.0054543176865365
38,0.35,2.0,10000,2,1,10000-0,8.698167151381424,157,Bernoulli,Lin's,3.825748593547941,-4.872418557833484,23.74046260272013,-0.5601661215558104
39,0.35,2.0,10000,2,1,10000-0,8.698167151381424,157,Bernoulli,DM,3.6532200695285058,-5.044947081852919,25.45149105869628,-0.5800011650789777
40,0.35,3.0,10000,2,1,10000-0,11.583842302522113,157,Bernoulli,Reg,16.713071720531847,5.129229418009734,26.308994422576475,0.4427917166045124
41,0.35,3.0,10000,2,1,10000-0,11.583842302522113,157,Bernoulli,VIM,15.126243877807497,3.542401575285382,12.548608920584355,0.3058054040077968
42,0.35,3.0,10000,2,1,10000-0,11.583842302522113,157,Bernoulli,SNIPE(2),24.087901635423517,12.5040593329014,156.3514998007186,1.0794397063035752
43,0.35,3.0,10000,2,1,10000-0,11.583842302522113,157,Bernoulli,Lin's,3.913985139782154,-7.669857162739959,58.82670889683345,-0.662116848834348
44,0.35,3.0,10000,2,1,10000-0,11.583842302522113,157,Bernoulli,DM,3.717286376523644,-7.866555925998469,61.88270213686163,-0.6790972909123347
45,0.35,4.0,10000,2,1,10000-0,14.399011447106558,157,Bernoulli,Reg,21.47809457813185,7.079083131025291,50.11341797596683,0.4916367458300628
46,0.35,4.0,10000,2,1,10000-0,14.399011447106558,157,Bernoulli,VIM,19.39994432460528,5.000932877498721,25.009329645247643,0.347310848100176
47,0.35,4.0,10000,2,1,10000-0,14.399011447106558,157,Bernoulli,SNIPE(2),30.69146533968011,16.292453892573555,265.4440538416352,1.1314980859916934
48,0.35,4.0,10000,2,1,10000-0,14.399011447106558,157,Bernoulli,Lin's,3.981594903412632,-10.417416543693928,108.52256744482791,-0.7234813710622667
49,0.35,4.0,10000,2,1,10000-0,14.399011447106558,157,Bernoulli,DM,3.7613638865462793,-10.637647560560278,113.15954562269404,-0.7387762416633042
0,0.35,0.01,10000,2,1,10000-0,2.732834079443499,158,Bernoulli,Reg,2.2365117365365226,-0.4963223429069763,0.2463358680686701,-0.1816145175590188
1,0.35,0.01,10000,2,1,10000-0,2.732834079443499,158,Bernoulli,VIM,2.2293638201339347,-0.5034702593095641,0.2534823020092397,-0.1842300866696189
2,0.35,0.01,10000,2,1,10000-0,2.732834079443499,158,Bernoulli,SNIPE(2),1.354032679867177,-1.378801399576322,1.9010932994736245,-0.504531691092309
3,0.35,0.01,10000,2,1,10000-0,2.732834079443499,158,Bernoulli,Lin's,3.122101949972256,0.3892678705287569,0.151529475025993,0.1424410919992718
4,0.35,0.01,10000,2,1,10000-0,2.732834079443499,158,Bernoulli,DM,2.8926946581773088,0.1598605787338098,0.0255554046331086,0.058496262153743
5,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,158,Bernoulli,Reg,2.1361514704765856,-0.776444887212028,0.6028666628776989,-0.266581699576182
6,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,158,Bernoulli,VIM,2.140994638472552,-0.7716017192160618,0.5953692130971823,-0.2649188642906879
7,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,158,Bernoulli,SNIPE(2),1.1990328345749746,-1.713563523113639,2.936299947745627,-0.5883285263988635
8,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,158,Bernoulli,Lin's,3.215329184098197,0.3027328264095836,0.0916471641859351,0.1039391625998692
9,0.35,0.1,10000,2,1,10000-0,2.9125963576886136,158,Bernoulli,DM,2.9813274419269145,0.0687310842383008,0.0047239619405724,0.0235978748160094
10,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,158,Bernoulli,Reg,2.640187468339714,-0.7375363667411081,0.5439598922656743,-0.2183530693306252
11,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,158,Bernoulli,VIM,2.6664408592843043,-0.7112829757965184,0.5059234716579506,-0.2105805597275831
12,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,158,Bernoulli,SNIPE(2),1.595251307437804,-1.782472527643019,3.177208311802092,-0.5277141100555272
13,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,158,Bernoulli,Lin's,3.3403182060462355,-0.0374056290345872,0.0013991810834731,-0.0110742117653594
14,0.35,0.25,10000,2,1,10000-0,3.3777238350808227,158,Bernoulli,DM,3.099244111517833,-0.2784797235629899,0.0775509564357192,-0.0824459716542594
15,0.35,0.5,10000,2,1,10000-0,4.16657131668092,158,Bernoulli,Reg,3.457148729259475,-0.7094225874214448,0.5032804075437375,-0.1702653173320861
