Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
16,0.35,2,10000,2,0.6,10000-0,11.37278898642453,1,Bernoulli,VIM,12.115816591768777,0.7430276053442473,0.5520900223036065,0.065333807409175
17,0.35,2,10000,2,0.6,10000-0,11.37278898642453,1,Bernoulli,SNIPE(2),9.478345221399984,-1.894443765024544,3.58891717884037,-0.1665768851673854
18,0.35,2,10000,2,0.6,10000-0,11.37278898642453,1,Bernoulli,Lin's,4.035427880463112,-7.337361105961418,53.83686799927536,-0.6451681390307935
19,0.35,2,10000,2,0.6,10000-0,11.37278898642453,1,Bernoulli,DM,4.054428549863244,-7.318360436561286,53.558399479425496,-0.643497425767511
20,0.35,2,10000,2,0.8,10000-0,11.556431717334526,1,Bernoulli,Reg,11.820320766004375,0.2638890486698493,0.069637430007878,0.0228348209139693
21,0.35,2,10000,2,0.8,10000-0,11.556431717334526,1,Bernoulli,VIM,14.071171252144747,2.514739534810221,6.323914927937529,0.2176051913185398
22,0.35,2,10000,2,0.8,10000-0,11.556431717334526,1,Bernoulli,SNIPE(2),9.62227644588972,-1.934155271444805,3.740956614057727,-0.1673661315839899
23,0.35,2,10000,2,0.8,10000-0,11.556431717334526,1,Bernoulli,Lin's,3.813418475889709,-7.743013241444817,59.95425405718978,-0.6700176517142726
24,0.35,2,10000,2,0.8,10000-0,11.556431717334526,1,Bernoulli,DM,3.836237159764962,-7.720194557569564,59.60140400672672,-0.6680431076306498
25,0.35,2,10000,2,1.0,10000-0,11.58801851606872,1,Bernoulli,Reg,7.926344655557214,-3.661673860511506,13.407855460753236,-0.3159879193698202
26,0.35,2,10000,2,1.0,10000-0,11.58801851606872,1,Bernoulli,VIM,8.054225656216497,-3.5337928598522232,12.487691976342555,-0.3049522966288007
